title	date	journal	url	EMOBON_publication
Temperature dependence of oxygen isotope fractionation in coccolith calcite: A culture and core top calibration of the genus Calcidiscus	2013	Geochimica et Cosmochimica Acta	https://doi.org/10.1016/j.gca.2012.09.040	No
Controls on stable strontium isotope fractionation in coccolithophores with implications for the marine Sr cycle	2014	Geochimica et Cosmochimica Acta	https://doi.org/10.1016/j.gca.2013.11.043	No
Constraints on the vital effect in coccolithophore and dinoflagellate calcite by oxygen isotopic modification of seawater	2014	Geochimica et Cosmochimica Acta	https://doi.org/10.1016/j.gca.2014.05.002	No
Mg/Ca-temperature and seawater-test chemistry relationships in the shallow-dwelling large benthic foraminifera Operculina ammonoides	2015	Geochimica et Cosmochimica Acta	https://doi.org/10.1016/j.gca.2014.09.039	No
An explanation for the 18O excess in Noelaerhabdaceae coccolith calcite	2016	Geochimica et Cosmochimica Acta	https://doi.org/10.1016/j.gca.2016.06.016	No
Hydrozoan insights in animal development and evolution	2016	Current Opinion in Genetics  Development	https://doi.org/10.1016/j.gde.2016.07.006	No
The impacts of short-term temporal factors on the magnitude and direction of marine protected area effects detected in reef fish monitoring	2016	Global Ecology and Conservation	https://doi.org/10.1016/j.gecco.2016.09.006	No
Expression of skeletogenic genes during arm regeneration in the brittle star Amphiura filiformis	2013	Gene Expression Patterns	https://doi.org/10.1016/j.gep.2013.09.002	No
Ultrastructure of the intracellular parasite Parvilucifera sinerae (Alveolata, Myzozoa) infecting the marine toxic planktonic dinoflagellate Alexandrium minutum (Dinophyceae)	2010	Harmful Algae	https://doi.org/10.1016/j.hal.2010.07.001	No
Diversity and plastid types in Dinophysis acuminata complex (Dinophyceae) in Scottish waters	2014	Harmful Algae	https://doi.org/10.1016/j.hal.2014.07.013	No
Genetic diversity of the harmful family Kareniaceae (Gymnodiniales, Dinophyceae) in France, with the description of Karlodinium gentienii sp. nov.: A new potentially toxic dinoflagellate	2014	Harmful Algae	https://doi.org/10.1016/j.hal.2014.10.006	No
Mixotrophy in the marine red-tide cryptophyte Teleaulax amphioxeia and ingestion and grazing impact of cryptophytes on natural populations of bacteria in Korean coastal waters	2017	Harmful Algae	https://doi.org/10.1016/j.hal.2017.07.012	No
Development of a qPCR assay to detect and quantify ichthyotoxic flagellates along the Norwegian coast, and the first Norwegian record of Fibrocapsa japonica (Raphidophyceae)	2018	Harmful Algae	https://doi.org/10.1016/j.hal.2018.04.007	No
Description and ecophysiology of a new species of Syndesmis Silliman, 1881 (Rhabdocoela: Umagillidae) from the sea urchin Evechinus chloroticus (Valenciennes, 1846) Mortensen, 1943 in New Zealand	2019	International Journal for Parasitology: Parasites and Wildlife	https://doi.org/10.1016/j.ijppaw.2019.07.005	No
Light modulation of biomass and macromolecular composition of the diatom Skeletonema marinoi	2014	Journal of Biotechnology	https://doi.org/10.1016/j.jbiotec.2014.10.016	No
Clustering of MS2 spectra using unsupervised methods to aid the identification of secondary metabolites from Pseudomonas aeruginosa	2017	Journal of Chromatography B	https://doi.org/10.1016/j.jchromb.2017.06.002	No
Comparative immunohistochemical investigation on the nervous system of two species of Arthrotardigrada (Heterotardigrada, Tardigrada)	2014	Zoologischer Anzeiger - A Journal of Comparative Zoology	https://doi.org/10.1016/j.jcz.2013.11.001	No
The influence of flow velocity and food concentration on Lophelia pertusa (Scleractinia) zooplankton capture rates	2010	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2010.08.013	No
Dynamic gene expression profiles during arm regeneration in the brittle star Amphiura filiformis	2011	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2011.06.032	No
Intrinsic gene expression during regeneration in arm explants of Amphiura filiformis	2012	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2011.12.001	No
Cypris settlement and dwarf male formation in the barnacle Scalpellum scalpellum: A model for an androdioecious reproductive system	2012	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2012.04.004	No
Analyzing changes in sediment meiofauna communities using the image analysis software ZooImage	2013	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2012.12.001	No
The identification and management of pain, suffering and distress in cephalopods, including anaesthesia, analgesia and humane killing	2013	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2013.02.010	No
Preliminary in vitro functional evidence for reflex responses to noxious stimuli in the arms of Octopus vulgaris	2013	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2013.02.016	No
Effects of winter water temperature on mass loss in Baltic blue mussels: Implications for foraging sea ducks	2013	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2013.03.007	No
Some like it hot: Temperature and pH modulate larval development and settlement of the sea urchin Arbacia lixula	2013	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2013.10.007	No
An 18S and 28S-based clock calibration for marine Proseriata (Platyhelminthes)	2015	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2014.10.020	No
Response of kelps from different latitudes to consecutive heat shock	2015	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2014.10.022	No
Phosphorus availability modifies carbon production in Coccolithus pelagicus (Haptophyta)	2015	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2015.06.019	No
Absolute abundance estimates from shallow water baited underwater camera surveys; a stochastic modelling approach tested against field data	2015	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2015.07.010	No
The effect of flow speed and food size on the capture efficiency and feeding behaviour of the cold-water coral Lophelia pertusa	2016	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2016.04.002	No
Combined effects of temperature and salinity on fatty acid content and lipid damage in Antarctic phytoplankton	2018	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2018.03.004	No
Assessing the suitability of Imaging-PAM fluorometry for monitoring growth of benthic diatoms	2019	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2019.02.003	No
Effects of the toxic dinoflagellate Ostreopsis cf. ovata on survival, feeding and reproduction of a phytal harpacticoid copepod	2019	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2019.05.004	No
Gating Movement of Acetylcholine Receptor Caught by Plunge-Freezing	2012	Journal of Molecular Biology	https://doi.org/10.1016/j.jmb.2012.07.010	No
The impact of fluctuating light on the dinoflagellate Prorocentrum micans depends on NO3− and CO2 availability	2015	Journal of Plant Physiology	https://doi.org/10.1016/j.jplph.2015.01.020	No
Transcriptomic and proteomic analyses of Amphiura filiformis arm tissue-undergoing regeneration	2015	Journal of Proteomics	https://doi.org/10.1016/j.jprot.2014.08.011	No
Simultaneous extension of both basic microstructural components in scleractinian coral skeleton during night and daytime, visualized by in situ 86Sr pulse labeling	2014	Journal of Structural Biology	https://doi.org/10.1016/j.jsb.2013.10.012	No
NR3E receptors in cnidarians: A new family of steroid receptor relatives extends the possible mechanisms for ligand binding	2018	The Journal of Steroid Biochemistry and Molecular Biology	https://doi.org/10.1016/j.jsbmb.2018.06.014	No
Grazing under experimental hypercapnia and elevated temperature does not affect the radula of a chiton (Mollusca, Polyplacophora, Lepidopleurida)	2014	Marine Environmental Research	https://doi.org/10.1016/j.marenvres.2014.05.004	No
Altered epiphyte community and sea urchin diet in Posidonia oceanica meadows in the vicinity of volcanic CO2 vents	2017	Marine Environmental Research	https://doi.org/10.1016/j.marenvres.2017.04.002	No
Combined, short-term exposure to reduced seawater pH and elevated temperature induces community shifts in an intertidal meiobenthic assemblage	2018	Marine Environmental Research	https://doi.org/10.1016/j.marenvres.2017.11.002	No
Nematodes stimulate biomass accumulation in a multispecies diatom biofilm	2018	Marine Environmental Research	https://doi.org/10.1016/j.marenvres.2018.06.005	No
Global warming-induced temperature effects to intertidal tropical and temperate meiobenthic communities	2018	Marine Environmental Research	https://doi.org/10.1016/j.marenvres.2018.10.005	No
Seasonal and spatial fatty acid profiling of the calanoid copepods Temora longicornis and Acartia clausi linked to environmental stressors in the North Sea	2019	Marine Environmental Research	https://doi.org/10.1016/j.marenvres.2018.12.008	No
Depth dependent metatranscriptomes of the marine pico-/nanoplanktonic communities in the Gulf of Aqaba/Eilat during seasonal deep mixing	2014	Marine Genomics	https://doi.org/10.1016/j.margen.2014.06.005	No
Dataset for metatranscriptome analysis of Prochlorococcus-rich marine picoplankton communities in the Gulf of Aqaba, Red Sea	2015	Marine Genomics	https://doi.org/10.1016/j.margen.2014.10.009	No
Genome-wide comparison of ultraviolet and ethyl methanesulphonate mutagenesis methods for the brown alga Ectocarpus	2015	Marine Genomics	https://doi.org/10.1016/j.margen.2015.03.007	No
The upstream regulatory sequence of the light harvesting complex Lhcf2 gene of the marine diatom Phaeodactylum tricornutum enhances transcription in an orientation- and distance-independent fashion	2015	Marine Genomics	https://doi.org/10.1016/j.margen.2015.06.010	No
The coelomic epithelium transcriptome from a clonal sea star, Coscinasterias muricata	2015	Marine Genomics	https://doi.org/10.1016/j.margen.2015.07.010	No
Comparative mitogenomic analysis of three species of periwinkles: Littorina fabalis, L. obtusata and L. saxatilis	2017	Marine Genomics	https://doi.org/10.1016/j.margen.2016.10.006	No
Next generation sequencing of gonadal transcriptome suggests standard maternal inheritance of mitochondrial DNA in Eurhomalea rufa (Veneridae)	2017	Marine Genomics	https://doi.org/10.1016/j.margen.2016.11.002	No
An important resource for understanding bio-adhesion mechanisms: Cement gland transcriptomes of two goose barnacles, Pollicipes pollicipes and Lepas anatifera (Cirripedia, Thoracica)	2019	Marine Genomics	https://doi.org/10.1016/j.margen.2018.11.001	No
Bioconcentration of selected endocrine disrupting compounds in the Mediterranean mussel, Mytilus galloprovincialis	2010	Marine Pollution Bulletin	https://doi.org/10.1016/j.marpolbul.2010.07.003	No
Meiofaunal and bacterial community response to diesel additions in a microcosm study	2012	Marine Pollution Bulletin	https://doi.org/10.1016/j.marpolbul.2011.12.014	No
Interception of nutrient rich submarine groundwater discharge seepage on European temperate beaches by the acoel flatworm, Symsagittifera roscoffensis	2013	Marine Pollution Bulletin	https://doi.org/10.1016/j.marpolbul.2013.07.045	No
Isolation of clonal cultures of endosymbiotic green algae from their ciliate hosts	2013	Journal of Microbiological Methods	https://doi.org/10.1016/j.mimet.2013.01.007	No
Interest of quality-based policies for Integrated Coastal Zone Management implementation: Lessons learnt from a French case study	2011	Ocean  Coastal Management	https://doi.org/10.1016/j.ocecoaman.2011.09.003	No
Hydrogen isotope fractionation response to salinity and alkalinity in a calcifying strain of Emiliania huxleyi	2019	Organic Geochemistry	https://doi.org/10.1016/j.orggeochem.2019.06.001	No
NMR characterization and evaluation of antibacterial and antiobiofilm activity of organic extracts from stationary phase batch cultures of five marine microalgae (Dunaliella sp., D. salina, Chaetoceros calcitrans, C. gracilis and Tisochrysis lutea)	2019	Phytochemistry	https://doi.org/10.1016/j.phytochem.2019.05.001	No
Homeostasis: An underestimated focal point of ecology and evolution	2013	Plant Science	https://doi.org/10.1016/j.plantsci.2013.07.008	No
The Development, Ultrastructural Cytology, and Molecular Phylogeny of the Basal Oomycete Eurychasma dicksonii, Infecting the Filamentous Phaeophyte Algae Ectocarpus siliculosus and Pylaiella littoralis	2008	Protist	https://doi.org/10.1016/j.protis.2007.11.004	No
Partenskyella glossopodia gen. et sp. nov., the First Report of a Chlorarachniophyte that Lacks a Pyrenoid	2009	Protist	https://doi.org/10.1016/j.protis.2008.09.003	No
Molecular Phylogeny and Classification of the Mamiellophyceae class. nov. (Chlorophyta) based on Sequence Comparisons of the Nuclear- and Plastid-encoded rRNA Operons	2010	Protist	https://doi.org/10.1016/j.protis.2009.10.002	No
Pelagodinium gen. nov. and P. béii comb. nov., a Dinoflagellate Symbiont of Planktonic Foraminifera	2010	Protist	https://doi.org/10.1016/j.protis.2010.01.002	No
